End Date Ebay,Start Date,ebay Image URL 1,Set Name,Quantity Available,Shipping Cost,Format,Current Price,Bid Count,Card Number,ebay Image URL 2,Category,CategoryID,Team,Attributes,ebay listing URL,Card Name,Player/Athlete,Title,End Date,Sport,ItemID,Features,Variation
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/aCMAAeSwA69ogTRE/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,193,,None,,Washington Bullets,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-193-Tom-Hammonds-RC-Bullets-/236223315917,1990-91 Fleer #193 Tom Hammonds RC,Tom Hammonds,1990-91 Fleer NBA Basketball Rookie Card #193 Tom Hammonds RC Bullets,2025-08-18T03:45:00.000Z,Basketball,236223315917,"Base Set, Rookie Card (RC)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/2ZsAAeSwQJtogTRD/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,180,,None,,Seattle SuperSonics,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-180-Derrick-McKey-SuperSonics-/236223315918,1990-91 Fleer #180 Derrick McKey,Derrick McKey,1990-91 Fleer NBA Basketball Card #180 Derrick McKey SuperSonics,2025-08-18T03:45:00.000Z,Basketball,236223315918,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/hxIAAeSwTydogTXI/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,188,,None,,Utah Jazz,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Hall-Fame-Card-188-Karl-Malone-HOF-Jazz-/236223315919,1990-91 Fleer #188 Karl Malone,Karl Malone,1990-91 Fleer NBA Basketball Hall Of Fame Card #188 Karl Malone HOF Jazz,2025-08-18T03:45:00.000Z,Basketball,236223315919,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/hHwAAeSwazlogTXE/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,181,,None,,Seattle SuperSonics,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-181-Nate-McMillan-SuperSonics-/236223315920,1990-91 Fleer #181 Nate McMillan,Nate McMillan,1990-91 Fleer NBA Basketball Card #181 Nate McMillan SuperSonics,2025-08-18T03:45:00.000Z,Basketball,236223315920,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/VzoAAeSw9nlogTWL/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,182,,None,,Utah Jazz,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-182-Thurl-Bailey-Jazz-/236223315921,1990-91 Fleer #182 Thurl Bailey,Thurl Bailey,1990-91 Fleer NBA Basketball Card #182 Thurl Bailey Jazz,2025-08-18T03:45:00.000Z,Basketball,236223315921,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/gHMAAeSwCEhogTT2/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,196,,None,,Washington Bullets,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-League-Leader-Card-196-Darrell-Walker-Bullets-/236223315923,1990-91 Fleer #196 Darrell Walker,Darrell Walker,1990-91 Fleer NBA Basketball League Leader Card #196 Darrell Walker Bullets,2025-08-18T03:45:00.000Z,Basketball,236223315923,"Base Set, League Leaders (LL)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/lWkAAeSwIQFogTWI/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,184,,None,,Utah Jazz,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-184-Mark-Eaton-Jazz-/236223315924,1990-91 Fleer #184 Mark Eaton,Mark Eaton,1990-91 Fleer NBA Basketball Card #184 Mark Eaton Jazz,2025-08-18T03:45:00.000Z,Basketball,236223315924,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/XZAAAeSw0ntogTXJ/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,183,,None,,Utah Jazz,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-183-Mike-Brown-Jazz-/236223315925,1990-91 Fleer #183 Mike Brown,Mike Brown,1990-91 Fleer NBA Basketball Card #183 Mike Brown Jazz,2025-08-18T03:45:00.000Z,Basketball,236223315925,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/xQYAAeSw4mxogTRD/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,187,,None,,Sacramento Kings,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Traded-Card-187-Eric-Leckner-Kings-/236223315926,1990-91 Fleer #187 Eric Leckner,Eric Leckner,1990-91 Fleer NBA Basketball Traded Card #187 Eric Leckner Kings,2025-08-18T03:45:00.000Z,Basketball,236223315926,"Base Set, Traded Card (TR)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/eiQAAeSwal1ogTVS/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,192,,None,,Washington Bullets,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-192-Harvey-Grant-Bullets-/236223315927,1990-91 Fleer #192 Harvey Grant,Harvey Grant,1990-91 Fleer NBA Basketball Card #192 Harvey Grant Bullets,2025-08-18T03:45:00.000Z,Basketball,236223315927,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/VlwAAeSwvBpogTQI/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,190,,None,,Washington Bullets,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-190-Mark-Alarie-Bullets-/236223315928,1990-91 Fleer #190 Mark Alarie,Mark Alarie,1990-91 Fleer NBA Basketball Card #190 Mark Alarie Bullets,2025-08-18T03:45:00.000Z,Basketball,236223315928,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/gJcAAeSwN8ZogTT5/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,194,,None,,Washington Bullets,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Hall-Fame-Card-194-Bernard-King-HOF-Bullets-/236223315929,1990-91 Fleer #194 Bernard King,Bernard King,1990-91 Fleer NBA Basketball Hall Of Fame Card #194 Bernard King HOF Bullets,2025-08-18T03:45:00.000Z,Basketball,236223315929,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/a1cAAeSwQttogTRE/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,195,,None,,Utah Jazz,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Traded-Card-195-Jeff-Malone-Jazz-/236223315930,1990-91 Fleer #195 Jeff Malone,Jeff Malone,1990-91 Fleer NBA Basketball Traded Card #195 Jeff Malone Jazz,2025-08-18T03:45:00.000Z,Basketball,236223315930,"Base Set, Traded Card (TR)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/ODg0WDYzMQ==/z/-10AAOSwp9hoN4i3/$_57.PNG?set_id=880000500F,1990-91 Fleer,1,1.50,Auction,1.25,0,7,https://i.ebayimg.com/00/s/OTkyWDE2MDA=/z/HwYAAOSwNZ5oN4ip/$_57.JPG?set_id=880000500F,None,,Orlando Magic,Rookie (R),https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Sensation-Card-7-10-Nick-Anderson-Magic-/236224338445,1990-91 Fleer Rookie Sensations #7 Nick Anderson,Nick Anderson,1990-91 Fleer NBA Basketball Rookie Sensation Card #7 of 10 Nick Anderson Magic,2025-08-18T03:45:00.000Z,Basketball,236224338445,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/ODc4WDYzNQ==/z/MdIAAOSwNlxoN3ao/$_57.PNG?set_id=880000500F,1990-91 Fleer Rookie Sensations,1,1.50,Auction,1.25,0,3,https://i.ebayimg.com/00/s/OTkyWDE2MDA=/z/pX8AAOSwI25oN3ad/$_57.JPG?set_id=880000500F,None,,Miami Heat,Rookie (R),https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Sensation-Card-3-10-Glen-Rice-Heat-/236224338448,1990-91 Fleer Rookie Sensations #3 Glen Rice,Glen Rice,1990-91 Fleer NBA Basketball Rookie Sensation Card #3 of 10 Glen Rice Heat,2025-08-18T03:45:00.000Z,Basketball,236224338448,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/ODY4WDYyOQ==/z/v-YAAOSwGd1oN3gd/$_57.PNG?set_id=880000500F,1990-91 Fleer,1,1.50,Auction,1.25,0,4,https://i.ebayimg.com/00/s/OTkyWDE2MDA=/z/MmwAAOSwHc1oN3gK/$_57.JPG?set_id=880000500F,None,,Charlotte Hornets,Rookie (R),https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Sensation-Card-4-10-J-R-Reid-Hornets-/236224338450,1990-91 Fleer Rookie Sensations #4 J.R. Reid,J.R. Reid,1990-91 Fleer NBA Basketball Rookie Sensation Card #4 of 10 J.R. Reid Hornets,2025-08-18T03:45:00.000Z,Basketball,236224338450,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/ODczWDY0Nw==/z/4I4AAOSwtLVoN3Vt/$_57.PNG?set_id=880000500F,1990-91 Fleer Rookie Sensations,1,1.50,Auction,1.25,0,2,https://i.ebayimg.com/00/s/OTkyWDE2MDA=/z/wegAAOSwaTJoN3Un/$_57.JPG?set_id=880000500F,None,,San Antonio Spurs,Rookie (R),https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Sensation-Card-2-10-Sean-Elliot-Spurs-/236224338453,1990-91 Fleer Rookie Sensations #2 Sean Elliot,Sean Elliott,1990-91 Fleer NBA Basketball Rookie Sensation Card #2 of 10 Sean Elliot Spurs,2025-08-18T03:45:00.000Z,Basketball,236224338453,Base Set,0
2025-08-18 20:45:01 PDT,2025-08-09T03:45:01.000Z,https://i.ebayimg.com/00/s/MTA4MFg4MDI=/z/0~cAAeSwKJ1og34Y/$_57.PNG?set_id=880000500F,1987-88 Fleer,1,1.50,Auction,1.25,0,105,https://i.ebayimg.com/00/s/MTA4MFgxNjAw/z/0cQAAeSwzL9og34c/$_57.JPG?set_id=880000500F,None,,Sacramento Kings,,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-105-Reggie-Theus-Kings-/236227022359,1987-88 Fleer #105 Reggie Theus,Reggie Theus,1987-88 Fleer NBA Basketball Card #105 Reggie Theus Kings,2025-08-19T03:45:01.000Z,Basketball,236227022359,Base Set,0
2025-08-18 20:45:01 PDT,2025-08-09T03:45:01.000Z,https://i.ebayimg.com/00/s/MTA3OFg3OTA=/z/wToAAeSweNlog36d/$_57.PNG?set_id=880000500F,1987-88 Fleer,1,1.50,Auction,1.25,0,93,https://i.ebayimg.com/00/s/MTA3OFgxNjAw/z/xVIAAeSwmLFog36V/$_57.JPG?set_id=880000500F,None,,San Antonio Spurs,,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-93-Alvin-Robertson-Spurs-/236227029168,1987-88 Fleer #93 Alvin Robertson,Alvin Robertson,1987-88 Fleer NBA Basketball Card #93 Alvin Robertson Spurs,2025-08-19T03:45:01.000Z,Basketball,236227029168,Base Set,0
2025-08-18 20:45:01 PDT,2025-08-09T03:45:01.000Z,https://i.ebayimg.com/00/s/MTA4MFg3OTA=/z/wLcAAeSwEKhog38u/$_57.PNG?set_id=880000500F,1987-88 Fleer,1,1.50,Auction,1.25,0,92,https://i.ebayimg.com/00/s/MTA4MFgxNjAw/z/3j0AAeSwwz9og38n/$_57.JPG?set_id=880000500F,None,,Atlanta Hawks,,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-92-Doc-Rivers-Hawks-/236227035342,1987-88 Fleer #92 Doc Rivers,Doc Rivers,1987-88 Fleer NBA Basketball Card #92 Doc Rivers Hawks,2025-08-19T03:45:01.000Z,Basketball,236227035342,Base Set,0
2025-08-18 20:45:01 PDT,2025-08-09T03:45:01.000Z,https://i.ebayimg.com/00/s/MTA3N1g3OTM=/z/x8cAAeSwbN5og3~n/$_57.PNG?set_id=880000500F,1987-88 Fleer,1,1.50,Auction,0.99,0,17,https://i.ebayimg.com/00/s/MTA3N1gxNjAw/z/1NEAAeSwenxog3~g/$_57.JPG?set_id=880000500F,None,,New York Knicks,,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-17-Bill-Cartwright-Knicks-/236227042460,1987-88 Fleer #17 Bill Cartwright,Bill Cartwright,1987-88 Fleer NBA Basketball Card #17 Bill Cartwright Knicks,2025-08-19T03:45:01.000Z,Basketball,236227042460,Base Set,0
